modality,cancer,track,model,eval_mode,combo_dir,config_profile,resume_policy,core_mean_spearman,core_mean_pearson,core_mean_kendall_tau,core_mean_rmse,core_mean_mae,core_mean_r2,overfit_spearman_gap,overfit_fold_std,overfit_train_spearman,overfit_test_spearman,overfit_train_rmse,overfit_test_rmse,ranking_mean_ndcg_at_30,ranking_mean_precision_at_30,split_leakage_drug_overlap_count,split_leakage_scaffold_overlap_count,split_leakage_drug_overlap_rate,split_leakage_scaffold_overlap_rate,label_drift_mean_diff,label_drift_ks_statistic,label_drift_ks_pvalue,imputation_summary_present,imputation_scope,nan_imputation_applied,has_leakage_violation,has_ranking_mean,has_label_drift_mean
DL,luad,2C_numeric_smiles_context,TabTransformer,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabTransformer/holdout,dl_7model_full,skip_existing_only,0.8248517976787567,0.8791053891181946,0.646781768934004,1.3120276191409508,0.9632852077484131,0.7697207927703857,-0.013365387916564941,0.0,0.8114864230155945,0.8248518109321594,1.439099907875061,1.3120275735855103,0.7486929550933389,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabTransformer,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabTransformer/groupcv,dl_7model_full,skip_existing_only,0.4296855865804428,0.5027197599411011,0.30056199033711667,2.4181672029131467,1.8172001043955486,0.2279097636540731,0.3949003517627716,0.03417351096868515,0.8245859146118164,0.4296855926513672,1.3554153442382812,2.4181671142578125,0.4690656837454281,0.8555555555555556,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabTransformer,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabTransformer/unseen_drug,dl_7model_full,skip_existing_only,0.3849562098404703,0.5242886543273926,0.26752600284271216,2.55945611063667,1.9413657188415527,0.1946837306022644,0.42681917548179626,0.0,0.8117753863334656,0.3849562108516693,1.375200867652893,2.5594561100006104,0.13313485153945667,0.23333333333333334,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabTransformer,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabTransformer/cv,dl_7model_full,skip_existing_only,0.8205668782356436,0.8762271205584208,0.6412095600766828,1.3354929364191104,0.9772465825080872,0.7657179435094198,-0.0019129713764414191,0.002799735404551029,0.8186538815498352,0.8205668926239014,1.3721551895141602,1.3354929685592651,0.5968733513365964,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FTTransformer,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FTTransformer/scaffoldcv,dl_7model_full,skip_existing_only,0.4460531377129899,0.4885215957959493,0.3133687322935555,2.5718121016009556,1.9474690357844036,0.09806301196416219,0.31125903129577637,0.09650180488824844,0.7573121190071106,0.4460531175136566,1.8064032793045044,2.571812152862549,0.15249283625892499,0.7777777777777778,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FTTransformer,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FTTransformer/holdout,dl_7model_full,skip_existing_only,0.8201170731368841,0.875221848487854,0.6409253713526867,1.3408735671723413,0.9787086844444275,0.7594836950302124,-0.05696368217468262,0.0,0.7631533741950989,0.8201170563697815,1.6590781211853027,1.3408735990524292,0.4754956774308298,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FTTransformer,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FTTransformer/groupcv,dl_7model_full,skip_existing_only,0.4244492625070722,0.4974400997161865,0.29642947726585106,2.4262389264743205,1.8413060903549194,0.22291245063145956,0.34209033846855164,0.02945105731487274,0.7665395736694336,0.42444923520088196,1.6662508249282837,2.426239013671875,0.452497411057029,0.8333333333333334,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FTTransformer,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FTTransformer/unseen_drug,dl_7model_full,skip_existing_only,0.3752746874320311,0.5283383727073669,0.25971689485737565,2.5910349044186045,1.9850032329559326,0.17468899488449097,0.2387320101261139,0.0,0.6140066981315613,0.3752746880054474,2.3346376419067383,2.5910348892211914,0.3518869177322809,0.4666666666666667,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FTTransformer,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FTTransformer/cv,dl_7model_full,skip_existing_only,0.8211971556104736,0.8737002809842428,0.6405424534166704,1.3550659492058106,0.9968865513801575,0.7588052352269491,-0.0812654122710228,0.00196172297000885,0.7399317622184753,0.8211972117424011,1.7758935689926147,1.355065941810608,0.2791150378034923,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabNet,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabNet/scaffoldcv,dl_7model_full,skip_existing_only,0.4236101392469784,0.45163680613040924,0.2988052662486367,2.8829189802736086,2.2220616340637207,-0.24080272515614828,0.43433836102485657,0.13600695133209229,0.8579484820365906,0.423610121011734,1.1992236375808716,2.8829190731048584,0.17030772286415807,0.8555555555555556,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabNet,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabNet/holdout,dl_7model_full,skip_existing_only,0.8124404019186098,0.8704805374145508,0.6379430849506638,1.681609646360095,1.3257949352264404,0.6217148900032043,0.0237729549407959,0.0,0.8362133502960205,0.8124403953552246,1.6078613996505737,1.6816096305847168,0.845935244246341,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabNet,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabNet/groupcv,dl_7model_full,skip_existing_only,0.4203766910334659,0.48726649085680646,0.2935124523585226,2.469006783558076,1.8468825022379558,0.19317189852396646,0.45171716809272766,0.07772969454526901,0.8720938563346863,0.4203766882419586,1.1303316354751587,2.4690067768096924,0.26131461366916076,0.888888888888889,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabNet,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabNet/unseen_drug,dl_7model_full,skip_existing_only,0.39041293631519797,0.5274348258972168,0.27213101828633485,2.5289377082704134,1.9151620864868164,0.21377402544021606,0.4821275472640991,0.0,0.8725404739379883,0.39041292667388916,1.0726890563964844,2.528937816619873,0.3804161349700028,0.7,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,TabNet,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/TabNet/cv,dl_7model_full,skip_existing_only,0.8310832297021585,0.8853620290756226,0.6538824596373406,1.3119833541466817,0.964955190817515,0.7737319072087606,0.03325839713215828,0.0012586244847625494,0.8643415570259094,0.8310832381248474,1.1890500783920288,1.3119834661483765,0.7151639316619686,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,ResidualMLP,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/ResidualMLP/scaffoldcv,dl_7model_full,skip_existing_only,0.4486610123313122,0.5072022477785746,0.31629880320048903,2.4071223485684183,1.7876195112864177,0.2029647429784139,0.3875541687011719,0.1090063825249672,0.8362151980400085,0.4486609995365143,1.2659209966659546,2.4071223735809326,0.11103211733612943,0.7111111111111111,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,ResidualMLP,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/ResidualMLP/holdout,dl_7model_full,skip_existing_only,0.830258476569531,0.8834646344184875,0.652447974638206,1.2875946935996443,0.9391968250274658,0.7782175540924072,0.009731173515319824,0.0,0.8399896621704102,0.8302584886550903,1.2582405805587769,1.2875946760177612,0.8582593571518872,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,ResidualMLP,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/ResidualMLP/groupcv,dl_7model_full,skip_existing_only,0.41342106711552645,0.4959595799446106,0.2884995065741853,2.405877934059625,1.8370366493860881,0.2354140281677246,0.4261266887187958,0.035287413746118546,0.8395476937294006,0.41342106461524963,1.2775946855545044,2.4058780670166016,0.2928674502962888,0.8444444444444444,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,ResidualMLP,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/ResidualMLP/unseen_drug,dl_7model_full,skip_existing_only,0.36478908808862626,0.5036489963531494,0.2531331210021612,2.5137176865180044,1.926951289176941,0.22320914268493652,0.47898826003074646,0.0,0.8437773585319519,0.36478909850120544,1.1937813758850098,2.5137176513671875,0.15089860368854166,0.4666666666666667,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,ResidualMLP,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/ResidualMLP/cv,dl_7model_full,skip_existing_only,0.8269727537582111,0.8812039494514465,0.6479018659707926,1.3370283652659083,0.9900218447049459,0.765172004699707,0.010288218967616558,0.0007126308628357947,0.8372610211372375,0.8269727826118469,1.296815037727356,1.3370283842086792,0.78002207656692,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,CrossAttention,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/CrossAttention/scaffoldcv,dl_7model_full,skip_existing_only,0.4409022069308479,0.4952452778816223,0.30934511582758684,2.4690914455970145,1.8527147769927979,0.16795084873835245,0.385591059923172,0.08440644294023514,0.8264932632446289,0.4409022033214569,1.2957574129104614,2.4690916538238525,0.0995737963675817,0.7666666666666666,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,CrossAttention,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/CrossAttention/holdout,dl_7model_full,skip_existing_only,0.8228205987327056,0.875617504119873,0.6429208848202819,1.3545857392384286,0.9971544146537781,0.7545393705368042,0.005987823009490967,0.0,0.8288084268569946,0.8228206038475037,1.3456851243972778,1.3545857667922974,0.8346691220695664,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,CrossAttention,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/CrossAttention/groupcv,dl_7model_full,skip_existing_only,0.40176323993468155,0.48058944940567017,0.2807424443281421,2.4842856024345172,1.8786848386128743,0.18531964222590128,0.436001181602478,0.04208870232105255,0.8377644419670105,0.4017632305622101,1.2815521955490112,2.484285593032837,0.28966315504417267,0.7999999999999999,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,CrossAttention,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/CrossAttention/unseen_drug,dl_7model_full,skip_existing_only,0.3481075956456674,0.4785366952419281,0.24229472395210636,2.613890800606,1.9738729000091553,0.16006439924240112,0.48925289511680603,0.0,0.8373605012893677,0.34810760617256165,1.2203369140625,2.6138908863067627,0.019050343765803415,0.1,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,CrossAttention,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/CrossAttention/cv,dl_7model_full,skip_existing_only,0.8195110675612932,0.8759395480155945,0.6393791636885635,1.3498729578009527,1.0070173939069111,0.760591467221578,0.005872130393981934,0.004354110453277826,0.825383186340332,0.8195111155509949,1.3269528150558472,1.3498729467391968,0.7792029593436002,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FlatMLP,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FlatMLP/scaffoldcv,dl_7model_full,skip_existing_only,0.4364245716685011,0.49097227056821185,0.3067803640887934,2.4903306257302513,1.8759355147679646,0.14210981130599976,0.39383652806282043,0.10295233130455017,0.8302610516548157,0.43642458319664,1.274916648864746,2.490330457687378,0.11784040026306897,0.8444444444444444,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FlatMLP,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FlatMLP/holdout,dl_7model_full,skip_existing_only,0.8279210427891374,0.8804277181625366,0.6496875226170313,1.3015946145005464,0.9561088681221008,0.7733684778213501,0.006241798400878906,0.0,0.8341628313064575,0.8279210329055786,1.2865819931030273,1.301594614982605,0.8043559273212025,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FlatMLP,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FlatMLP/groupcv,dl_7model_full,skip_existing_only,0.4013294026279164,0.48685723543167114,0.2793534790605479,2.4317039775104115,1.8572505315144856,0.21912240982055664,0.4355241358280182,0.035382580012083054,0.8368535041809082,0.4013293981552124,1.2700307369232178,2.431703805923462,0.289583675386715,0.8111111111111112,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FlatMLP,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FlatMLP/unseen_drug,dl_7model_full,skip_existing_only,0.344347128874868,0.4844169020652771,0.23908659523568365,2.603017405911554,1.9955434799194336,0.16703784465789795,0.4952583312988281,0.0,0.839605450630188,0.34434711933135986,1.1977458000183105,2.6030173301696777,0.02144788818942246,0.13333333333333333,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2C_numeric_smiles_context,FlatMLP,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2C_numeric_smiles_context/FlatMLP/cv,dl_7model_full,skip_existing_only,0.8239487920992529,0.8786751627922058,0.6442081874605068,1.3222535183773827,0.9704747398694357,0.7703425884246826,0.007104555610567331,0.0032085441052913666,0.8310534358024597,0.8239488005638123,1.2942891120910645,1.3222535848617554,0.780138969596012,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,WideDeep,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/WideDeep/scaffoldcv,dl_7model_full,skip_existing_only,0.3832784930584808,0.4476464589436849,0.2664772328185274,2.576025301196611,1.940088947614034,0.09485316276550293,0.43886271119117737,0.08447089791297913,0.8221412301063538,0.383278489112854,1.323720932006836,2.5760252475738525,0.09343227284373375,0.8111111111111112,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,WideDeep,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/WideDeep/holdout,dl_7model_full,skip_existing_only,0.8200549967468378,0.8755491971969604,0.6406278224640225,1.327641387852676,0.9749276638031006,0.7642072439193726,0.0063980817794799805,0.0,0.8264530897140503,0.8200550079345703,1.3162505626678467,1.3276413679122925,0.8261821874771655,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,WideDeep,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/WideDeep/groupcv,dl_7model_full,skip_existing_only,0.362580072564171,0.4482694963614146,0.2526337195617112,2.4932103721034,1.8948257366816204,0.17897355556488037,0.4672824442386627,0.04040975123643875,0.8298625349998474,0.3625800609588623,1.3178024291992188,2.493210554122925,0.29460428388201226,0.7555555555555555,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,WideDeep,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/WideDeep/unseen_drug,dl_7model_full,skip_existing_only,0.33748363561763844,0.48745501041412354,0.2334122386226661,2.5725762969659303,1.982988715171814,0.1864061951637268,0.4912359118461609,0.0,0.8287195563316345,0.33748364448547363,1.2978578805923462,2.5725762844085693,0.09476148072264931,0.36666666666666664,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,WideDeep,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/WideDeep/cv,dl_7model_full,skip_existing_only,0.820558230363767,0.8750897645950317,0.6403517617657263,1.345944665394062,0.986133893330892,0.7620146075884501,0.006335774902254343,0.0008551825303584337,0.8268940448760986,0.8205582499504089,1.3223236799240112,1.3459447622299194,0.7779626830150365,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,TabTransformer,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/TabTransformer/scaffoldcv,dl_7model_full,skip_existing_only,0.4258326885062587,0.46861305832862854,0.2992373280671183,2.6345590304039295,2.0133332014083862,0.02386520306269328,0.38004744052886963,0.10796653479337692,0.8058801293373108,0.4258326590061188,1.4211416244506836,2.634558916091919,0.16236389072741234,0.7777777777777778,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,TabTransformer,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/TabTransformer/holdout,dl_7model_full,skip_existing_only,0.822330751572274,0.8749867081642151,0.6432229811583823,1.3271727794803614,0.9618145823478699,0.7643737196922302,-0.03698456287384033,0.0,0.7853462100028992,0.8223307728767395,1.473724126815796,1.3271727561950684,0.39644445805496975,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,TabTransformer,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/TabTransformer/groupcv,dl_7model_full,skip_existing_only,0.38217845356639035,0.4504954516887665,0.26698981667713967,2.517425357581772,1.8774165312449138,0.16281342506408691,0.40949973464012146,0.04848949983716011,0.7916781902313232,0.3821784555912018,1.4755988121032715,2.517425298690796,0.4323648207193786,0.8111111111111112,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,TabTransformer,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/TabTransformer/unseen_drug,dl_7model_full,skip_existing_only,0.4102386586434534,0.545667827129364,0.2850592466754137,2.5022548996809446,1.9206314086914062,0.230277419090271,0.38905277848243713,0.0,0.7992914319038391,0.410238653421402,1.4266291856765747,2.5022549629211426,0.18028465276962038,0.36666666666666664,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,TabTransformer,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/TabTransformer/cv,dl_7model_full,skip_existing_only,0.8188080431363428,0.8729398449261984,0.6393610003510535,1.3719380334425422,1.0110362768173218,0.7526514132817587,-0.020553728565573692,0.001320502022281289,0.7982543110847473,0.8188080787658691,1.4451671838760376,1.3719381093978882,0.5086826757703251,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,FTTransformer,scaffoldcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/FTTransformer/scaffoldcv,dl_7model_full,skip_existing_only,0.40984657542825925,0.450872004032135,0.28678394212398434,2.621969523247468,1.9784856239954631,0.03889967997868856,0.36852383613586426,0.09439558535814285,0.7783703804016113,0.40984657406806946,1.6294832229614258,2.62196946144104,0.1341272130312745,0.7666666666666666,0.0,0.0,0.0,0.0,-4.38690185546875e-05,0.0941207068551463,9.127519685561636e-89,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,FTTransformer,holdout,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/FTTransformer/holdout,dl_7model_full,skip_existing_only,0.8171953183680084,0.8713452816009521,0.6370727631649566,1.36675434335284,1.0186642408370972,0.7501094937324524,-0.0620347261428833,0.0,0.7551605701446533,0.8171952962875366,1.7485283613204956,1.3667542934417725,0.5223721025376412,1.0,295.0,220.0,1.0,1.0,-0.02993011474609375,0.008026118141156835,0.14982826160409668,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,FTTransformer,groupcv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/FTTransformer/groupcv,dl_7model_full,skip_existing_only,0.3668467744092078,0.4446037213007609,0.25642028016936946,2.5623039372424947,1.9169554710388184,0.13065961996714273,0.35305526852607727,0.06077255681157112,0.7199020385742188,0.36684679985046387,1.8401676416397095,2.5623037815093994,0.45647031914715014,0.8333333333333334,0.0,11.0,0.0,0.1389010989010989,0.00010673205057779948,0.04989926983305611,4.1043965493721306e-26,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,FTTransformer,unseen_drug,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/FTTransformer/unseen_drug,dl_7model_full,skip_existing_only,0.4020571738842467,0.5513925552368164,0.27940570837678397,2.4591148772086844,1.897518277168274,0.256589412689209,0.2732332944869995,0.0,0.6752904653549194,0.4020571708679199,2.0903432369232178,2.4591147899627686,0.1673382397482168,0.3333333333333333,0.0,10.0,0.0,0.20408163265306123,0.2929506301879883,0.05345776503633326,8.748190174842379e-49,True,model_input_only,True,False,True,True
DL,luad,2B_numeric_smiles,FTTransformer,cv,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/luad/2B_numeric_smiles/FTTransformer/cv,dl_7model_full,skip_existing_only,0.8144655481254736,0.8704742789268494,0.6343062641471224,1.3771280846554053,0.9968646963437399,0.7508652210235596,-0.1178262010216713,0.0007630157051607966,0.696639358997345,0.8144655227661133,1.96371591091156,1.3771281242370605,0.27228891838163116,1.0,295.0,220.0,1.0,1.0,0.0,0.004448802889330056,0.6450500009263341,True,model_input_only,True,False,True,True
