modality,cancer,track,model,eval_mode,overfit_spearman_gap,overfit_fold_std,overfit_level,combo_dir
DL,brca,2C_numeric_smiles_context,TabNet,unseen_drug,0.47936898469924927,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/TabNet/unseen_drug
DL,brca,2C_numeric_smiles_context,ResidualMLP,scaffoldcv,0.4004122018814087,0.06129489839076996,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/ResidualMLP/scaffoldcv
DL,brca,2C_numeric_smiles_context,ResidualMLP,groupcv,0.3421144187450409,0.04027865454554558,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/ResidualMLP/groupcv
DL,brca,2C_numeric_smiles_context,ResidualMLP,unseen_drug,0.4431890547275543,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/ResidualMLP/unseen_drug
DL,brca,2C_numeric_smiles_context,CrossAttention,scaffoldcv,0.4069503843784332,0.05309933423995972,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/CrossAttention/scaffoldcv
DL,brca,2C_numeric_smiles_context,CrossAttention,groupcv,0.3951842784881592,0.05340784788131714,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/CrossAttention/groupcv
DL,brca,2C_numeric_smiles_context,CrossAttention,unseen_drug,0.4626210927963257,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/CrossAttention/unseen_drug
DL,brca,2C_numeric_smiles_context,FlatMLP,scaffoldcv,0.40136340260505676,0.057769712060689926,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/FlatMLP/scaffoldcv
DL,brca,2C_numeric_smiles_context,FlatMLP,groupcv,0.36530017852783203,0.038455698639154434,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/FlatMLP/groupcv
DL,brca,2C_numeric_smiles_context,FlatMLP,unseen_drug,0.46925535798072815,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2C_numeric_smiles_context/FlatMLP/unseen_drug
DL,brca,2B_numeric_smiles,WideDeep,scaffoldcv,0.4170156419277191,0.05732386186718941,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/WideDeep/scaffoldcv
DL,brca,2B_numeric_smiles,WideDeep,groupcv,0.3762287199497223,0.021012116223573685,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/WideDeep/groupcv
DL,brca,2B_numeric_smiles,WideDeep,unseen_drug,0.46264228224754333,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/WideDeep/unseen_drug
DL,brca,2B_numeric_smiles,TabTransformer,scaffoldcv,0.41438522934913635,0.11902444064617157,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/TabTransformer/scaffoldcv
DL,brca,2B_numeric_smiles,TabTransformer,groupcv,0.3767463266849518,0.08350471407175064,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/TabTransformer/groupcv
DL,brca,2B_numeric_smiles,TabTransformer,unseen_drug,0.4258221983909607,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/TabTransformer/unseen_drug
DL,brca,2B_numeric_smiles,FTTransformer,scaffoldcv,0.42906060814857483,0.1285185068845749,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/FTTransformer/scaffoldcv
DL,brca,2B_numeric_smiles,FTTransformer,groupcv,0.3520059287548065,0.026240915060043335,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/FTTransformer/groupcv
DL,brca,2B_numeric_smiles,FTTransformer,unseen_drug,0.4292675852775574,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/FTTransformer/unseen_drug
DL,brca,2B_numeric_smiles,TabNet,scaffoldcv,0.47660377621650696,0.03733793646097183,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/TabNet/scaffoldcv
DL,brca,2B_numeric_smiles,TabNet,groupcv,0.4649292528629303,0.029773419722914696,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/TabNet/groupcv
DL,brca,2B_numeric_smiles,TabNet,unseen_drug,0.5160057544708252,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/TabNet/unseen_drug
DL,brca,2B_numeric_smiles,ResidualMLP,scaffoldcv,0.40729615092277527,0.05890852212905884,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/ResidualMLP/scaffoldcv
DL,brca,2B_numeric_smiles,ResidualMLP,groupcv,0.3574553430080414,0.026694053784012794,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/ResidualMLP/groupcv
DL,brca,2B_numeric_smiles,ResidualMLP,unseen_drug,0.4719882905483246,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/ResidualMLP/unseen_drug
DL,brca,2B_numeric_smiles,CrossAttention,scaffoldcv,0.4008501470088959,0.05564919486641884,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/CrossAttention/scaffoldcv
DL,brca,2B_numeric_smiles,CrossAttention,groupcv,0.37073400616645813,0.01526630762964487,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/CrossAttention/groupcv
DL,brca,2B_numeric_smiles,CrossAttention,unseen_drug,0.5071220397949219,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/CrossAttention/unseen_drug
DL,brca,2B_numeric_smiles,FlatMLP,scaffoldcv,0.4314572513103485,0.04500487446784973,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/FlatMLP/scaffoldcv
DL,brca,2B_numeric_smiles,FlatMLP,groupcv,0.3866768777370453,0.034180138260126114,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/FlatMLP/groupcv
DL,brca,2B_numeric_smiles,FlatMLP,unseen_drug,0.48594510555267334,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/brca/2B_numeric_smiles/FlatMLP/unseen_drug
DL,crc,2C_numeric_smiles_context,WideDeep,scaffoldcv,0.4111197888851166,0.10426667332649231,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/WideDeep/scaffoldcv
DL,crc,2C_numeric_smiles_context,WideDeep,groupcv,0.3466426432132721,0.05492030456662178,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/WideDeep/groupcv
DL,crc,2C_numeric_smiles_context,WideDeep,unseen_drug,0.5047377347946167,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/WideDeep/unseen_drug
DL,crc,2C_numeric_smiles_context,TabTransformer,scaffoldcv,0.4191798269748688,0.11914565414190292,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/TabTransformer/scaffoldcv
DL,crc,2C_numeric_smiles_context,TabTransformer,groupcv,0.3242093026638031,0.07969990372657776,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/TabTransformer/groupcv
DL,crc,2C_numeric_smiles_context,TabTransformer,unseen_drug,0.48430243134498596,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/TabTransformer/unseen_drug
DL,crc,2C_numeric_smiles_context,FTTransformer,scaffoldcv,0.4212505519390106,0.11074048280715942,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/FTTransformer/scaffoldcv
DL,crc,2C_numeric_smiles_context,FTTransformer,groupcv,0.33476540446281433,0.07963244616985321,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/FTTransformer/groupcv
DL,crc,2C_numeric_smiles_context,FTTransformer,unseen_drug,0.4479075074195862,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/FTTransformer/unseen_drug
DL,crc,2C_numeric_smiles_context,TabNet,scaffoldcv,0.4777062237262726,0.07731334120035172,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/TabNet/scaffoldcv
DL,crc,2C_numeric_smiles_context,TabNet,groupcv,0.4397512376308441,0.03885906934738159,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/TabNet/groupcv
DL,crc,2C_numeric_smiles_context,TabNet,unseen_drug,0.5445712208747864,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/TabNet/unseen_drug
DL,crc,2C_numeric_smiles_context,ResidualMLP,scaffoldcv,0.41925254464149475,0.09997270256280899,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/ResidualMLP/scaffoldcv
DL,crc,2C_numeric_smiles_context,ResidualMLP,groupcv,0.3213099539279938,0.0577031634747982,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/ResidualMLP/groupcv
DL,crc,2C_numeric_smiles_context,ResidualMLP,unseen_drug,0.5017604827880859,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/ResidualMLP/unseen_drug
DL,crc,2C_numeric_smiles_context,CrossAttention,scaffoldcv,0.4390900135040283,0.07999635487794876,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/CrossAttention/scaffoldcv
DL,crc,2C_numeric_smiles_context,CrossAttention,groupcv,0.34761500358581543,0.06554043292999268,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/CrossAttention/groupcv
DL,crc,2C_numeric_smiles_context,CrossAttention,unseen_drug,0.519580602645874,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/CrossAttention/unseen_drug
DL,crc,2C_numeric_smiles_context,FlatMLP,scaffoldcv,0.44391775131225586,0.0797705128788948,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/FlatMLP/scaffoldcv
DL,crc,2C_numeric_smiles_context,FlatMLP,groupcv,0.3610282838344574,0.06443827599287033,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/FlatMLP/groupcv
DL,crc,2C_numeric_smiles_context,FlatMLP,unseen_drug,0.5273093581199646,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2C_numeric_smiles_context/FlatMLP/unseen_drug
DL,crc,2B_numeric_smiles,WideDeep,scaffoldcv,0.45961642265319824,0.07982441782951355,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/WideDeep/scaffoldcv
DL,crc,2B_numeric_smiles,WideDeep,groupcv,0.3712422847747803,0.054132599383592606,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/WideDeep/groupcv
DL,crc,2B_numeric_smiles,WideDeep,unseen_drug,0.528934121131897,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/WideDeep/unseen_drug
DL,crc,2B_numeric_smiles,TabTransformer,scaffoldcv,0.4391450881958008,0.10679290443658829,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/TabTransformer/scaffoldcv
DL,crc,2B_numeric_smiles,TabTransformer,groupcv,0.34769967198371887,0.09687789529561996,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/TabTransformer/groupcv
DL,crc,2B_numeric_smiles,TabTransformer,unseen_drug,0.5020352602005005,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/TabTransformer/unseen_drug
DL,crc,2B_numeric_smiles,FTTransformer,scaffoldcv,0.43711891770362854,0.09300265461206436,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/FTTransformer/scaffoldcv
DL,crc,2B_numeric_smiles,FTTransformer,groupcv,0.34765782952308655,0.06819334626197815,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/FTTransformer/groupcv
DL,crc,2B_numeric_smiles,FTTransformer,unseen_drug,0.4890111982822418,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/FTTransformer/unseen_drug
DL,crc,2B_numeric_smiles,TabNet,scaffoldcv,0.47882571816444397,0.08425795286893845,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/TabNet/scaffoldcv
DL,crc,2B_numeric_smiles,TabNet,groupcv,0.43159499764442444,0.05741634592413902,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/TabNet/groupcv
DL,crc,2B_numeric_smiles,TabNet,unseen_drug,0.5166935920715332,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/TabNet/unseen_drug
DL,crc,2B_numeric_smiles,ResidualMLP,scaffoldcv,0.4427642822265625,0.08170048147439957,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/ResidualMLP/scaffoldcv
DL,crc,2B_numeric_smiles,ResidualMLP,groupcv,0.3500574827194214,0.0748150646686554,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/ResidualMLP/groupcv
DL,crc,2B_numeric_smiles,ResidualMLP,unseen_drug,0.5219846963882446,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/ResidualMLP/unseen_drug
DL,crc,2B_numeric_smiles,CrossAttention,scaffoldcv,0.45857691764831543,0.07215161621570587,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/CrossAttention/scaffoldcv
DL,crc,2B_numeric_smiles,CrossAttention,groupcv,0.37508276104927063,0.0568288117647171,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/CrossAttention/groupcv
DL,crc,2B_numeric_smiles,CrossAttention,unseen_drug,0.5235995054244995,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/CrossAttention/unseen_drug
DL,crc,2B_numeric_smiles,FlatMLP,scaffoldcv,0.4626287519931793,0.06707165390253067,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/FlatMLP/scaffoldcv
DL,crc,2B_numeric_smiles,FlatMLP,groupcv,0.37100860476493835,0.065871462225914,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/FlatMLP/groupcv
DL,crc,2B_numeric_smiles,FlatMLP,unseen_drug,0.5453941822052002,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/dl_step4_2_7model_full/crc/2B_numeric_smiles/FlatMLP/unseen_drug
Graph,stad,2C_numeric_smiles_context,GAT,scaffoldcv,0.4791538715362549,0.04844413697719574,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2C_numeric_smiles_context/GAT/scaffoldcv
Graph,stad,2C_numeric_smiles_context,GAT,groupcv,0.5710033178329468,0.08779098093509674,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2C_numeric_smiles_context/GAT/groupcv
Graph,stad,2C_numeric_smiles_context,GAT,unseen_drug,0.543738842010498,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2C_numeric_smiles_context/GAT/unseen_drug
Graph,stad,2C_numeric_smiles_context,GraphSAGE,scaffoldcv,0.47188958525657654,0.05142911151051521,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2C_numeric_smiles_context/GraphSAGE/scaffoldcv
Graph,stad,2C_numeric_smiles_context,GraphSAGE,groupcv,0.45191577076911926,0.09233378618955612,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2C_numeric_smiles_context/GraphSAGE/groupcv
Graph,stad,2C_numeric_smiles_context,GraphSAGE,unseen_drug,0.4879246950149536,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2C_numeric_smiles_context/GraphSAGE/unseen_drug
Graph,stad,2B_numeric_smiles,GAT,scaffoldcv,0.5561559796333313,0.0343109630048275,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2B_numeric_smiles/GAT/scaffoldcv
Graph,stad,2B_numeric_smiles,GAT,groupcv,0.5534484386444092,0.05557175725698471,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2B_numeric_smiles/GAT/groupcv
Graph,stad,2B_numeric_smiles,GAT,unseen_drug,0.6605987548828125,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2B_numeric_smiles/GAT/unseen_drug
Graph,stad,2B_numeric_smiles,GraphSAGE,scaffoldcv,0.5058683156967163,0.06791585683822632,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2B_numeric_smiles/GraphSAGE/scaffoldcv
Graph,stad,2B_numeric_smiles,GraphSAGE,groupcv,0.5244254469871521,0.10069569200277328,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2B_numeric_smiles/GraphSAGE/groupcv
Graph,stad,2B_numeric_smiles,GraphSAGE,unseen_drug,0.4381212294101715,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/stad/2B_numeric_smiles/GraphSAGE/unseen_drug
Graph,brca,2C_numeric_smiles_context,GAT,scaffoldcv,0.4684540033340454,0.010929102078080177,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2C_numeric_smiles_context/GAT/scaffoldcv
Graph,brca,2C_numeric_smiles_context,GAT,groupcv,0.5396418571472168,0.0984235629439354,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2C_numeric_smiles_context/GAT/groupcv
Graph,brca,2C_numeric_smiles_context,GAT,unseen_drug,0.48136019706726074,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2C_numeric_smiles_context/GAT/unseen_drug
Graph,brca,2C_numeric_smiles_context,GraphSAGE,scaffoldcv,0.3951963186264038,0.10818560421466827,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2C_numeric_smiles_context/GraphSAGE/scaffoldcv
Graph,brca,2C_numeric_smiles_context,GraphSAGE,groupcv,0.45426812767982483,0.11408757418394089,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2C_numeric_smiles_context/GraphSAGE/groupcv
Graph,brca,2C_numeric_smiles_context,GraphSAGE,unseen_drug,0.4260614812374115,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2C_numeric_smiles_context/GraphSAGE/unseen_drug
Graph,brca,2B_numeric_smiles,GAT,scaffoldcv,0.50927734375,0.07259183377027512,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2B_numeric_smiles/GAT/scaffoldcv
Graph,brca,2B_numeric_smiles,GAT,groupcv,0.5351182818412781,0.10133934020996094,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2B_numeric_smiles/GAT/groupcv
Graph,brca,2B_numeric_smiles,GAT,unseen_drug,0.5422371029853821,0.0,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2B_numeric_smiles/GAT/unseen_drug
Graph,brca,2B_numeric_smiles,GraphSAGE,scaffoldcv,0.39729297161102295,0.08011648803949356,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2B_numeric_smiles/GraphSAGE/scaffoldcv
Graph,brca,2B_numeric_smiles,GraphSAGE,groupcv,0.44499292969703674,0.0864347368478775,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2B_numeric_smiles/GraphSAGE/groupcv
Graph,brca,2B_numeric_smiles,GraphSAGE,unseen_drug,0.3879230320453644,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/brca/2B_numeric_smiles/GraphSAGE/unseen_drug
Graph,crc,2C_numeric_smiles_context,GAT,scaffoldcv,0.48812928795814514,0.10099687427282333,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GAT/scaffoldcv
Graph,crc,2C_numeric_smiles_context,GAT,groupcv,0.4307946264743805,0.10974393784999847,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GAT/groupcv
Graph,crc,2C_numeric_smiles_context,GAT,unseen_drug,0.4218016564846039,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GAT/unseen_drug
Graph,crc,2C_numeric_smiles_context,GraphSAGE,scaffoldcv,0.5073921084403992,0.09190181642770767,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GraphSAGE/scaffoldcv
Graph,crc,2C_numeric_smiles_context,GraphSAGE,groupcv,0.40428924560546875,0.052507005631923676,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GraphSAGE/groupcv
Graph,crc,2C_numeric_smiles_context,GraphSAGE,unseen_drug,0.45897525548934937,0.0,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GraphSAGE/unseen_drug
Graph,crc,2C_numeric_smiles_context,GraphSAGE,cv,0.014645715244114399,0.06035686284303665,warning,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2C_numeric_smiles_context/GraphSAGE/cv
Graph,crc,2B_numeric_smiles,GAT,scaffoldcv,0.5601179003715515,0.07044614106416702,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2B_numeric_smiles/GAT/scaffoldcv
Graph,crc,2B_numeric_smiles,GAT,groupcv,0.4301992952823639,0.10723639279603958,severe,results/20260424_multicancer_stad_protocol_rerun/step4_models/fs_a_stad_baseline/graph_step4_3_2model_full/crc/2B_numeric_smiles/GAT/groupcv
